2019/5/7,自營商,0,0,-4554599,-4554599
2019/5/8,自營商,0,0,-1839721,-1839721
2019/5/9,自營商,0,0,2361923,2361923
2019/5/10,自營商,0,0,-3510713,-3510713
2019/5/13,自營商,0,0,-5481743,-5481743
2019/5/14,自營商,0,0,-3894276,-3894276
2019/5/15,自營商,0,0,10790134,10790134
2019/5/16,自營商,0,0,-6734317,-6734317
2019/5/17,自營商,0,0,-4751914,-4751914
2019/5/20,自營商,0,0,-3582342,-3582342
2019/5/21,自營商,0,0,1399080,1399080
2019/5/22,自營商,0,0,7247485,7247485
2019/5/23,自營商,0,0,1545537,1545537
2019/5/24,自營商,0,0,-3637707,-3637707
2019/5/27,自營商,0,0,5535793,5535793
2019/5/28,自營商,0,0,6749,6749
2019/5/29,自營商,0,0,-835221,-835221
2019/5/30,自營商,0,0,-344103,-344103
2019/5/31,自營商,0,0,7467088,7467088
2019/6/3,自營商,0,0,828210,828210
2019/6/4,自營商,0,0,-57701,-57701
2019/6/5,自營商,0,0,-956687,-956687
2019/6/6,自營商,0,0,2145670,2145670
2019/6/10,自營商,0,0,-1079192,-1079192
2019/6/11,自營商,0,0,2517201,2517201
2019/6/12,自營商,0,0,492063,492063
2019/6/13,自營商,0,0,2386373,2386373
2019/6/14,自營商,0,0,-1837305,-1837305
2019/6/17,自營商,0,0,-6281850,-6281850
2019/6/18,自營商,0,0,-482938,-482938
2019/6/19,自營商,0,0,-17190223,-17190223
2019/6/20,自營商,0,0,-886641,-886641
2019/6/21,自營商,0,0,-2334497,-2334497
2019/6/24,自營商,0,0,2383547,2383547
2019/6/25,自營商,0,0,-3786196,-3786196
2019/6/26,自營商,0,0,2580763,2580763
2019/6/27,自營商,0,0,7927479,7927479
2019/6/28,自營商,0,0,-1724409,-1724409
2019/7/1,自營商,0,0,44789,44789
2019/7/2,自營商,0,0,-897790,-897790
2019/7/3,自營商,0,0,-1428944,-1428944
2019/7/4,自營商,0,0,1458571,1458571
2019/7/5,自營商,0,0,-1359110,-1359110
2019/7/8,自營商,0,0,490076,490076
2019/7/9,自營商,0,0,-2243728,-2243728
2019/7/10,自營商,0,0,1682643,1682643
2019/7/11,自營商,0,0,1747652,1747652
2019/7/12,自營商,0,0,1940092,1940092
2019/7/15,自營商,0,0,2145714,2145714
2019/7/16,自營商,0,0,1415316,1415316
2019/7/17,自營商,0,0,-10756819,-10756819
2019/7/18,自營商,0,0,-1706851,-1706851
2019/7/19,自營商,0,0,-1233547,-1233547
2019/7/22,自營商,0,0,5892974,5892974
2019/7/23,自營商,0,0,86439,86439
2019/7/24,自營商,0,0,-1500578,-1500578
2019/7/25,自營商,0,0,5667404,5667404
2019/7/26,自營商,0,0,-1640497,-1640497
2019/7/29,自營商,0,0,156306,156306
2019/7/30,自營商,0,0,-5853545,-5853545
2019/7/31,自營商,0,0,3207470,3207470
2019/8/1,自營商,0,0,1667678,1667678
2019/8/2,自營商,0,0,1281824,1281824
2019/8/5,自營商,0,0,-4007278,-4007278
2019/8/6,自營商,0,0,4709990,4709990
2019/8/7,自營商,0,0,1261522,1261522
2019/8/8,自營商,0,0,1309702,1309702
2019/8/12,自營商,0,0,-1167644,-1167644
2019/8/13,自營商,0,0,-5813871,-5813871
2019/8/14,自營商,0,0,-584355,-584355
2019/8/15,自營商,0,0,-4697768,-4697768
2019/8/16,自營商,0,0,3348491,3348491
2019/8/19,自營商,0,0,1949935,1949935
2019/8/20,自營商,0,0,-4779848,-4779848
2019/8/21,自營商,0,0,-4312857,-4312857
2019/8/22,自營商,0,0,1472784,1472784
2019/8/23,自營商,0,0,-333363,-333363
2019/8/26,自營商,0,0,-3699691,-3699691
2019/8/27,自營商,0,0,1239743,1239743
2019/8/28,自營商,0,0,743674,743674
2019/8/29,自營商,0,0,-706257,-706257
2019/8/30,自營商,0,0,562935,562935
2019/9/2,自營商,0,0,1785647,1785647
2019/9/3,自營商,0,0,-1602429,-1602429
2019/9/4,自營商,0,0,-1446176,-1446176
2019/9/5,自營商,0,0,3995502,3995502
2019/9/6,自營商,0,0,1625166,1625166
2019/9/9,自營商,0,0,162393,162393
2019/9/10,自營商,0,0,568574,568574
2019/9/11,自營商,0,0,4232109,4232109
2019/9/12,自營商,0,0,2548227,2548227
2019/9/16,自營商,0,0,-312750,-312750
2019/9/17,自營商,0,0,793878,793878
2019/9/18,自營商,0,0,-6169650,-6169650
2019/9/19,自營商,0,0,2145286,2145286
2019/9/20,自營商,0,0,902048,902048
2019/9/23,自營商,0,0,2556823,2556823
2019/9/24,自營商,0,0,-394205,-394205
2019/9/25,自營商,0,0,-2535052,-2535052
2019/9/26,自營商,0,0,1961246,1961246
2019/9/27,自營商,0,0,-1208498,-1208498
2019/10/1,自營商,0,0,-843192,-843192
2019/10/2,自營商,0,0,-128805,-128805
2019/10/3,自營商,0,0,-1823321,-1823321
2019/10/4,自營商,0,0,2766857,2766857
2019/10/7,自營商,0,0,3450902,3450902
2019/10/8,自營商,0,0,-4397083,-4397083
2019/10/9,自營商,0,0,4388260,4388260
2019/10/14,自營商,0,0,-3268415,-3268415
2019/10/15,自營商,0,0,4831070,4831070
2019/10/16,自營商,0,0,-4771599,-4771599
2019/10/17,自營商,0,0,2228492,2228492
2019/10/18,自營商,0,0,-1507956,-1507956
2019/10/21,自營商,0,0,2846962,2846962
2019/10/22,自營商,0,0,4235392,4235392
2019/10/23,自營商,0,0,-2896159,-2896159
2019/10/24,自營商,0,0,3056721,3056721
2019/10/25,自營商,0,0,-1307696,-1307696
2019/10/28,自營商,0,0,-1823179,-1823179
2019/10/29,自營商,0,0,-3254909,-3254909
2019/10/30,自營商,0,0,944719,944719
2019/10/31,自營商,0,0,2453517,2453517
2019/11/1,自營商,0,0,1624281,1624281
2019/11/4,自營商,0,0,-3760360,-3760360
2019/11/5,自營商,0,0,80941,80941
2019/11/6,自營商,0,0,988325,988325
2019/11/7,自營商,0,0,-2540301,-2540301
2019/11/8,自營商,0,0,1303244,1303244
2019/11/11,自營商,0,0,-8558007,-8558007
2019/11/12,自營商,0,0,6033817,6033817
2019/11/13,自營商,0,0,499574,499574
2019/11/14,自營商,0,0,-642670,-642670
2019/11/15,自營商,0,0,2582368,2582368
2019/11/18,自營商,0,0,2253708,2253708
2019/11/19,自營商,0,0,2067222,2067222
2019/11/20,自營商,0,0,3752647,3752647
2019/11/21,自營商,0,0,-4070255,-4070255
2019/11/22,自營商,0,0,-1577712,-1577712
2019/11/25,自營商,0,0,-2155174,-2155174
2019/11/26,自營商,0,0,-1890041,-1890041
2019/11/27,自營商,0,0,4989997,4989997
2019/11/28,自營商,0,0,713417,713417
2019/11/29,自營商,0,0,-4909869,-4909869
2019/12/2,自營商,0,0,-1526766,-1526766
2019/12/3,自營商,0,0,-37263,-37263
2019/12/4,自營商,0,0,1095549,1095549
2019/12/5,自營商,0,0,-801544,-801544
2019/12/6,自營商,0,0,-1986421,-1986421
2019/12/9,自營商,0,0,235559,235559
2019/12/10,自營商,0,0,5805386,5805386
2019/12/11,自營商,0,0,2262680,2262680
2019/12/12,自營商,0,0,-1205823,-1205823
2019/12/13,自營商,0,0,2700769,2700769
2019/12/16,自營商,0,0,4543545,4543545
2019/12/17,自營商,0,0,5029374,5029374
2019/12/18,自營商,0,0,7675537,7675537
2019/12/19,自營商,0,0,-2359222,-2359222
2019/12/20,自營商,0,0,-3611106,-3611106
2019/12/23,自營商,0,0,-160706,-160706
2019/12/24,自營商,0,0,-892875,-892875
2019/12/25,自營商,0,0,4538864,4538864
2019/12/26,自營商,0,0,1960458,1960458
2019/12/27,自營商,0,0,-2167248,-2167248
2019/12/30,自營商,0,0,-2010239,-2010239
2019/12/31,自營商,0,0,-2522035,-2522035
2020/1/2,自營商,0,0,5276518,5276518
2020/1/3,自營商,0,0,3228844,3228844
2020/1/6,自營商,0,0,-7452075,-7452075
2020/1/7,自營商,0,0,-1020734,-1020734
2020/1/8,自營商,0,0,-3155132,-3155132
2020/1/9,自營商,0,0,3233284,3233284
2020/1/10,自營商,0,0,2436685,2436685
2020/1/13,自營商,0,0,259933,259933
2020/1/14,自營商,0,0,-993159,-993159
2020/1/15,自營商,0,0,-542657,-542657
2020/1/16,自營商,0,0,1381203,1381203
2020/1/17,自營商,0,0,-174767,-174767
2020/1/20,自營商,0,0,905368,905368
2020/1/30,自營商,0,0,-5064083,-5064083
2020/1/31,自營商,0,0,557544,557544
2020/2/3,自營商,0,0,1803389,1803389
2020/2/4,自營商,0,0,6718633,6718633
2020/2/5,自營商,0,0,-3707199,-3707199
2020/2/6,自營商,0,0,5350502,5350502
2020/2/7,自營商,0,0,-4353213,-4353213
2020/2/10,自營商,0,0,176009,176009
2020/2/11,自營商,0,0,-594456,-594456
2020/2/12,自營商,0,0,5719888,5719888
2020/2/13,自營商,0,0,-3522648,-3522648
2020/2/14,自營商,0,0,-240633,-240633
2020/2/17,自營商,0,0,1516865,1516865
2020/2/18,自營商,0,0,1040654,1040654
2020/2/19,自營商,0,0,3031326,3031326
2020/2/20,自營商,0,0,1436572,1436572
2020/2/21,自營商,0,0,-3931156,-3931156
2020/2/24,自營商,0,0,-1877965,-1877965
2020/2/25,自營商,0,0,2838108,2838108
2020/2/26,自營商,0,0,778396,778396
2020/2/27,自營商,0,0,-5441192,-5441192
2020/3/2,自營商,0,0,672091,672091
2020/3/3,自營商,0,0,-2912031,-2912031
2020/3/4,自營商,0,0,6418563,6418563
2020/3/5,自營商,0,0,2910956,2910956
2020/3/6,自營商,0,0,-2732832,-2732832
2020/3/9,自營商,0,0,-7292993,-7292993
2020/3/10,自營商,0,0,9137612,9137612
2020/3/11,自營商,0,0,-3075851,-3075851
2020/3/12,自營商,0,0,-6197329,-6197329
2020/3/13,自營商,0,0,991785,991785
2020/3/16,自營商,0,0,427922,427922
2020/3/17,自營商,0,0,-5697574,-5697574
2020/3/18,自營商,0,0,-20253544,-20253544
2020/3/19,自營商,0,0,-4618726,-4618726
2020/3/20,自營商,0,0,-766316,-766316
2020/3/23,自營商,0,0,719986,719986
2020/3/24,自營商,0,0,613511,613511
2020/3/25,自營商,0,0,13789533,13789533
2020/3/26,自營商,0,0,2539603,2539603
2020/3/27,自營商,0,0,-1471309,-1471309
2020/3/30,自營商,0,0,1815339,1815339
2020/3/31,自營商,0,0,-81497,-81497
2020/4/1,自營商,0,0,-159412,-159412
2020/4/6,自營商,0,0,700045,700045
2020/4/7,自營商,0,0,-1446121,-1446121
2020/4/8,自營商,0,0,4149818,4149818
2020/4/9,自營商,0,0,450533,450533
2020/4/10,自營商,0,0,-1428885,-1428885
2020/4/13,自營商,0,0,1051154,1051154
2020/4/14,自營商,0,0,3030229,3030229
2020/4/15,自營商,0,0,5098995,5098995
2020/4/16,自營商,0,0,-1092235,-1092235
2020/4/17,自營商,0,0,3252055,3252055
2020/4/20,自營商,0,0,2713916,2713916
2020/4/21,自營商,0,0,-997923,-997923
2020/4/22,自營商,0,0,-1981052,-1981052
2020/4/23,自營商,0,0,2421926,2421926
2020/4/24,自營商,0,0,-2539175,-2539175
2020/4/27,自營商,0,0,-2509710,-2509710
2020/4/28,自營商,0,0,-727753,-727753
2020/4/29,自營商,0,0,-1764574,-1764574
2020/4/30,自營商,0,0,1622876,1622876
2020/5/4,自營商,0,0,-2217116,-2217116
2020/5/5,自營商,0,0,485303,485303
2020/5/6,自營商,0,0,460642,460642
2020/5/7,自營商,0,0,1822602,1822602
2020/5/8,自營商,0,0,-849020,-849020
2020/5/11,自營商,0,0,-1096180,-1096180
2020/5/12,自營商,0,0,958879,958879
2020/5/13,自營商,0,0,-288016,-288016
